id,created_at,text 
543471149384876032,2014-12-12 18:23:13,b'Focus on what matters this holiday season. Make sure your loved ones #GetCovered: http://t.co/RlVcIfVhqk #Healthy2015'
543449650661826561,2014-12-12 16:57:48,b'Exercise and health insurance: Two ways to have a #Healthy2015. http://t.co/0TWCz2tIhm http://t.co/6nibxbWHJN'
543434253266997249,2014-12-12 15:56:37,b'A big part of a #Healthy2015 is making sure you have health insurance: http://t.co/fX4xF3UbS9'
543149448461697025,2014-12-11 21:04:54,"b'RT @DuleHill: 14 days left until Christmas, 20 days left until the New Year and #4DaysLeft to #GetCovered http://t.co/6y2Jurt2et'"
543140314274205696,2014-12-11 20:28:36,"b""RT @ElizabethBanks: Just a reminder, RE: Heathcare, I'm a big fan. #4DaysLeft to #GetCovered at http://t.co/JULo8qayFm -- your body will th\xe2\x80\xa6"""
543129685954027520,2014-12-11 19:46:22,"b""President Obama's #ImmigrationAction could have a big impact on reducing the deficit. http://t.co/ZomXZUifHo"""
543096271733407744,2014-12-11 17:33:36,"b'During this season of giving, save a donation to support grassroots organizing: http://t.co/XjoPMcqrAk'"
543072835023818752,2014-12-11 16:00:28,b'Sign up now to be covered in the new year: http://t.co/G0hYFVnHeu #BuyNowSaveLater http://t.co/vf8b20UmcC'
542755471753375744,2014-12-10 18:59:23,b'Celebrate the holiday season with the ones you love\xe2\x80\x94and make sure they #GetCovered: http://t.co/V9Pbj7zBTC'
542728638903226368,2014-12-10 17:12:45,"b'""This is an issue that\'s bigger than politics."" \xe2\x80\x94President Obama on early childhood education #InvestInUs'"
542727287536226304,2014-12-10 17:07:23,"b'""Early education is one of the best investments we can make."" \xe2\x80\x94President Obama #InvestInUs'"
542725202061172736,2014-12-10 16:59:06,b'LIVE: President Obama is speaking at the White House Summit on Early Education. Watch here: http://t.co/Ozsp3h1HY3 #InvestInUs'
542710237937938432,2014-12-10 15:59:38,b'Already covered? Make sure to check out your options: http://t.co/6dHBdxY6jg #StayCovered http://t.co/h2pTdnuvd8'
542466050269257729,2014-12-09 23:49:19,"b""President Obama's #ImmigrationAction could give our economy a big boost: http://t.co/W5qmEptbCh http://t.co/rSaxD8OTAX"""
542437674259185664,2014-12-09 21:56:34,b'Immigration reform makes both moral and economic sense. Read more from @PennyPritzker: http://t.co/vJiB7KVZyz'
542420786338742273,2014-12-09 20:49:27,"b'""This is what makes America exceptional. We welcome strivers, and we welcome dreamers from all across the world.\xe2\x80\x9d \xe2\x80\x94President Obama'"
542419882935988224,2014-12-09 20:45:52,b'\xe2\x80\x9cImmigrants have been a net plus to our economy and a net plus to our society.\xe2\x80\x9d \xe2\x80\x94President Obama #ImmigrationAction'
542419003310743552,2014-12-09 20:42:22,b'\xe2\x80\x9cWe just need Congress to work with us to create a common-sense law to fix this immigration system.\xe2\x80\x9d \xe2\x80\x94President Obama #ImmigrationAction'
542418407035912193,2014-12-09 20:40:00,"b'""We\'re going to bring more undocumented immigrants out of the shadows so they can play by the rules."" \xe2\x80\x94President Obama #ImmigrationAction'"
542417782889910273,2014-12-09 20:37:31,"b'""The best way to solve this system is by working together."" \xe2\x80\x94President Obama #ImmigrationAction'"
542417188573835264,2014-12-09 20:35:10,"b'""Nashville has one of the fastest growing immigrant populations in the country ... They are us."" \xe2\x80\x94President Obama #ImmigrationAction'"
542415120177963010,2014-12-09 20:26:56,b'LIVE: The President is holding a town hall meeting in Nashville about #ImmigrationAction. Watch here: http://t.co/9fB2WcGDzP'
542410828121513986,2014-12-09 20:09:53,b'The President will speak in Nashville at 3:25 p.m. ET about how to fix our broken immigration system. Tune in: http://t.co/RKar5WPgVY'
542339320321826816,2014-12-09 15:25:44,"b'Watch: Last night, President Obama sat in for @StephenAtHome during ""The Word"". http://t.co/nBFnwH13kD'"
542086421176000512,2014-12-08 22:40:48,b'President Obama sits down with @BET tonight at 6 p.m. ET. Watch a preview here: http://t.co/YFpIiUgHkz'
542056415775309824,2014-12-08 20:41:35,"b'In Arizona, a group of @OFA fellows have become difference-makers. Read more: http://t.co/hSd0RzLRte'"
542035794395815936,2014-12-08 19:19:38,"b'Side with cleaner air, not big polluters: http://t.co/iW8iKZgKSs'"
542006211529277440,2014-12-08 17:22:05,b'You have the power to make history. Apply to become an @OFA spring fellow\xe2\x80\x94the deadline is today: http://t.co/baoNHrIwKF'
541986145811197952,2014-12-08 16:02:21,b'Holidays can be hectic. Take this off your mind: http://t.co/AyFOWcnlwZ #GetCovered'
541396559171432449,2014-12-07 00:59:33,b'Stand up for clean air: http://t.co/hLWalMAwKr #ActOnClimate'
541363067863707648,2014-12-06 22:46:28,b'ICYMI: 57 months of job growth = the longest streak on record. Read more: http://t.co/p5SloINzB4'
541341183612813312,2014-12-06 21:19:30,"b'""We still have a lot of work to do together. But we have real, tangible evidence of our progress."" \xe2\x80\x94President Obama http://t.co/K9InOp6yR6'"
541275917524672512,2014-12-06 17:00:09,"b""Watch the weekly address: We're making real economic progress\xe2\x80\x94but we have to keep it up. http://t.co/K9InOp6yR6"""
541015688609927168,2014-12-05 23:46:06,"b'In just the first two weeks of enrollment, 1.5 million Americans applied for affordable health coverage: http://t.co/pacPZEsuzV'"
540993384597311488,2014-12-05 22:17:28,b'The President proposed new standards for smog-forming pollution. Add your name to fight for cleaner air: http://t.co/EqRKacMYoM'
540970874795327488,2014-12-05 20:48:01,b'The Clean Air Act has been improving air quality for over 40 years\xe2\x80\x94read what @GinaEPA wrote about proposed updates: http://t.co/9WZnXU7Y6E'
540947328148832256,2014-12-05 19:14:28,"b'Our economy has created 2.65 million jobs so far this year, higher than any full year since the late 1990s. http://t.co/VvudRp9tlh'"
540925973290438656,2014-12-05 17:49:36,"b'RT @WhiteHouse: ""Last month, America\'s businesses created more than 300,000 jobs."" \xe2\x80\x94President Obama: http://t.co/JtgOpLFuL3'"
540900496152621056,2014-12-05 16:08:22,"b'Our economy added 321,000 jobs in November, the most in nearly three years: http://t.co/1XhpIEoX8l #ActOnJobs'"
540670313718382592,2014-12-05 00:53:42,"b'Retweet if you want to see solutions, not political games. #NoMoreGames http://t.co/7snjlDckbO'"
540650495887433728,2014-12-04 23:34:57,"b""Instead of votes that make our broken immigration system worse, we need solutions. Say you're tired of the games: http://t.co/srq7OgYyt4"""
540635643798253568,2014-12-04 22:35:56,b'LIVE: Celebrate the start of the holiday season by watching the National Christmas Tree lighting at the @WhiteHouse. http://t.co/UJMZz3tpF6'
540626056651079680,2014-12-04 21:57:50,"b""The House just voted to make our broken immigration system worse, not better. It's time for comprehensive solutions. #NoMoreGames"""
540560184066584576,2014-12-04 17:36:05,b'A first-class opportunity for anybody wanting to sharpen their grassroots organizing skills: http://t.co/ss6YqNO7qa'
540536216295186432,2014-12-04 16:00:51,"b""You've got options. Take a look: http://t.co/Z6FWZnrUZI #GetCovered #StayCovered"""
540278758079750144,2014-12-03 22:57:48,"b""Read the President's latest op-ed on why he acted on immigration: http://t.co/roSc7nuvRa #ImmigrationAction"""
540258928848695296,2014-12-03 21:39:00,b'WATCH: President Obama is speaking at the 2014 White House Tribal Nations Conference. http://t.co/ujFisH6And'
540240628064346112,2014-12-03 20:26:17,b'Be prepared. http://t.co/JXRJ3phFIA #BuyNowSaveLater http://t.co/GhCeZcoQPd'
540224048274231296,2014-12-03 19:20:24,"b""Big news: More than 200 U.S. companies are supporting the President's plan to cut carbon pollution from power plants. http://t.co/z93e2NQcTN"""
540207289144070144,2014-12-03 18:13:48,b'Have you checked your options yet? #GetCovered: http://t.co/07tRstp590'
540182218862108672,2014-12-03 16:34:11,b'LIVE: President Obama is speaking about the economy. Tune in: http://t.co/vAbjtz2CL6'
539900864731688960,2014-12-02 21:56:11,b'WATCH: President Obama is discussing progress in the fight against Ebola. http://t.co/YIjAAOD6dn'
539892164063264768,2014-12-02 21:21:37,"b""Don't wait to #GetCovered. Check out your options today: http://t.co/9wO2E0dFgr"""
539871094657007618,2014-12-02 19:57:53,b'RT @WhiteHouse: Introducing the first-ever 3D-printed presidential portrait. Watch how the @Smithsonian made it \xe2\x86\x92 http://t.co/hUYt0FOeHE'
539847944455716864,2014-12-02 18:25:54,b'Make history in your community: http://t.co/eGeRF0oHbg http://t.co/M4dFfYaXaI'
539819841788465153,2014-12-02 16:34:14,b'Getting covered is easier than you think: http://t.co/WQCE9tvyOD'
539581024620265473,2014-12-02 00:45:15,"b'""Let\'s recommit ourselves to achieving an AIDS-free generation in our lifetimes."" \xe2\x80\x94President Obama http://t.co/YDCyjfMkcf #WorldAIDSDay'"
539537825872355328,2014-12-01 21:53:36,b'RT @kerrywashington: #GetCovered Sign up for quality health coverage TODAY! http://t.co/msWlOTRPQM http://t.co/IYQh5i7VVh'
539523835700076544,2014-12-01 20:58:00,b'President Obama is taking a big step towards fixing our broken immigration system. Stand up for #ImmigrationAction: http://t.co/W1tq8cgNZd'
539501426414608384,2014-12-01 19:28:58,"b""RT @VP: Affordable health care won't break the bank. Shop to #GetCovered on #CyberMonday at http://t.co/EO0WsRUooR \xe2\x86\x92 http://t.co/NdFmTSS7X6"""
539481126637539330,2014-12-01 18:08:18,b'Now accepting applications: @OFA is running a specialized program to train grassroots organizers of all levels. http://t.co/XOyxLxeKOC'
539456568039706624,2014-12-01 16:30:43,b'Check out the offers on this marketplace today: http://t.co/auDZQKSpAR #GetCovered http://t.co/UQY0rlUNR7'
538755896063832064,2014-11-29 18:06:29,"b'Check this off your to-do list: Find quality, affordable health care. http://t.co/xfWA6hlQAn #GetCovered http://t.co/vlHa9lBvQl'"
538736977764687872,2014-11-29 16:51:19,b'Make sure everyone in your life who needs it knows the health care marketplace is open again: http://t.co/d4ozJGBSl2 #GetCovered'
538718242441678848,2014-11-29 15:36:52,"b""There's no better time to be thankful for your health\xe2\x80\x93\xe2\x80\x93but make sure you're prepared for anything: http://t.co/AqSgOUrPlR #GetCovered"""
538404055463501824,2014-11-28 18:48:24,b'The most important marketplace open today: http://t.co/hEAr4dtu7Y #GetCovered'
538382398481006594,2014-11-28 17:22:21,b'Jeff is the entrepreneur he always dreamed he\xe2\x80\x99d be\xe2\x80\x94because of health care reform. Read more: http://t.co/jqXsSnE3xA #ThisIsWhy'
538358535797870592,2014-11-28 15:47:31,b'Be thankful for your health\xe2\x80\x94but be smart about your future. #GetCovered now: http://t.co/EqEIB9CHpy'
538080509629583360,2014-11-27 21:22:45,b'RT @WhiteHouse: Today President Obama called U.S. troops to express his appreciation on #Thanksgiving on behalf of a grateful nation. http:\xe2\x80\xa6'
538014758465978368,2014-11-27 17:01:28,b'Thankful. #TBT http://t.co/JAEzQdsMz0'
537988642137194497,2014-11-27 15:17:42,"b'""From my family to yours, happy Thanksgiving."" \xe2\x80\x94President Obama http://t.co/fie6KaeJZ0'"
537701098598191104,2014-11-26 20:15:06,"b""RT @EnvAm: #ClimateThanks to the millions of Americans who've spoken out in favor the Clean Power Plan. #ActOnClimate"""
537690414539878403,2014-11-26 19:32:39,b'LIVE: President Obama is pardoning the National Thanksgiving Turkey. Tune in now: http://t.co/EHBKZyrHOX'
537671131457941505,2014-11-26 18:16:01,"b""Don't miss the annual turkey pardoning at 2:15 p.m. ET: http://t.co/8tWd5WOLQX"""
537663471387963392,2014-11-26 17:45:35,b'RT @WhiteHouse: Make your gobble heard: Who will become the National #Thanksgiving Turkey? Vote #TeamMac or #TeamCheese by 1pm ET \xe2\x86\x92 http://\xe2\x80\xa6'
537655239407828992,2014-11-26 17:12:52,b'Get the tools needed to make a difference in your community\xe2\x80\x93\xe2\x80\x93apply for the @OFA 2015 Spring Fellowship Program: http://t.co/Fj6gN72VVF'
537636266096222210,2014-11-26 15:57:29,b'ICYMI: The President sent a message to OFA supporters about the importance of taking action on immigration reform. http://t.co/qfSaNZzrPm'
537392039755673601,2014-11-25 23:47:01,"b'""Americans are tired of gridlock. We\'re ready to move forward."" \xe2\x80\x94President Obama #ImmigrationAction'"
537390821759148032,2014-11-25 23:42:10,"b'""I\'m going to do what I can to make the system work better."" \xe2\x80\x94President Obama #ImmigrationAction'"
537390114595278849,2014-11-25 23:39:22,"b'""When folks in Congress question my authority to take action, I\'ve got one answer: Pass a bill.""\xe2\x80\x94President Obama #ImmigrationAction'"
537389512775565312,2014-11-25 23:36:58,"b'""The actions we\'re taking will grow the economy for everybody."" \xe2\x80\x94President Obama #ImmigrationAction'"
537388136381153280,2014-11-25 23:31:30,b'President Obama: I still believe the best way to solve this problem is by coming together to pass common-sense immigration reform.'
537387202854924288,2014-11-25 23:27:47,"b'""Being a nation of immigrants gives us this huge entrepreneurial advantage over other nations."" \xe2\x80\x94President Obama #ImmigrationAction'"
537386053766610945,2014-11-25 23:23:14,"b'""Immigrants have made this City of Broad Shoulders their home."" \xe2\x80\x94President Obama #ImmigrationAction'"
537382982944694272,2014-11-25 23:11:01,"b'""It is good to be home."" \xe2\x80\x94President Obama in Chicago #ImmigrationAction'"
537381486299578368,2014-11-25 23:05:05,b'WATCH: The President is in Chicago speaking about how to help fix our broken immigration system. http://t.co/PDt2dWxTr7 #ImmigrationAction'
537359071532183552,2014-11-25 21:36:00,b'President Obama is at the @CopernicusCtr in Chicago speaking about #ImmigrationAction at 5:35 p.m. ET. Tune in: http://t.co/hXSvHoUYEb'
537080725015920640,2014-11-25 03:09:57,b'Happening now: President Obama delivers a statement. http://t.co/LyDEMDWiey'
536981697682628608,2014-11-24 20:36:28,"b""Add your name: Support the President's action on immigration reform today. http://t.co/iI5OrUnxDS #ImmigrationAction"""
536956062406946816,2014-11-24 18:54:36,"b'FACT: Thanks to #ImmigrationAction, the economy will grow and average wages will go up for both U.S. born and immigrant workers.'"
536934944920985600,2014-11-24 17:30:41,"b""Let your voice be heard: Stand with the President's #ImmigrationAction. http://t.co/LSLVDQXUDQ"""
536285496021106690,2014-11-22 22:30:00,"b'""We are a nation of immigrants. It has always given America a big advantage over other nations."" \xe2\x80\x94President Obama http://t.co/obXB7cwEe4'"
536256677121884160,2014-11-22 20:35:29,"b""The President sent a message to OFA supporters about why he's taking #ImmigrationAction: http://t.co/yZfBG0xJIy"""
536232758201561088,2014-11-22 19:00:26,"b""FACT: President Obama's #ImmigrationAction will boost the U.S. GDP by tens of billions of dollars."""
536177020091523073,2014-11-22 15:18:57,b'Watch the weekly address: The President discusses his plan to fix our broken immigration system. http://t.co/cM2k6ICUjR #ImmigrationAction'
535909454378573824,2014-11-21 21:35:45,b'\xe2\x80\x9cWe didn\xe2\x80\x99t raise the Statue of Liberty with her back to the world\xe2\x80\x94we did it with her light shining.\xe2\x80\x9d \xe2\x80\x94President Obama #ImmigrationAction'
535908565949493248,2014-11-21 21:32:13,"b""\xe2\x80\x9cGenerations of immigrants have made this country what it is. It's what makes us special.\xe2\x80\x9d \xe2\x80\x94President Obama #ImmigrationAction"""
535907972791033856,2014-11-21 21:29:52,"b""\xe2\x80\x9cWe're a nation that values families, and we should work together to keep them together.\xe2\x80\x9d \xe2\x80\x94President Obama #ImmigrationAction"""
535907228117528576,2014-11-21 21:26:54,"b""\xe2\x80\x9cWe're a nation that gives people a chance to take responsibility\xe2\x80\x94and make amends.\xe2\x80\x9d \xe2\x80\x94President Obama #ImmigrationAction"""
535906655326576640,2014-11-21 21:24:37,"b'""The day I sign that bill into law, then the actions I\'ve taken will no longer be necessary."" \xe2\x80\x94President Obama #ImmigrationAction'"
535906079297662976,2014-11-21 21:22:20,"b'\xe2\x80\x9cWhen members of Congress question my authority to take action, I have a simple answer: Pass a bill.\xe2\x80\x9d \xe2\x80\x94President Obama #ImmigrationAction'"
535905284275712000,2014-11-21 21:19:11,"b""\xe2\x80\x9cI know some critics call this action 'amnesty.' It's not amnesty. Amnesty is what we have now.\xe2\x80\x9d \xe2\x80\x94President Obama #ImmigrationAction"""
535904556291338240,2014-11-21 21:16:17,b'\xe2\x80\x9cThis is not just a Latino issue. This is an American issue.\xe2\x80\x9d \xe2\x80\x94President Obama #ImmigrationAction'
535904011375759360,2014-11-21 21:14:07,"b'""Not everybody will qualify under this provision\xe2\x80\x94that\'s the truth. That\'s why we\'re still going to have to pass a bill."" \xe2\x80\x94President Obama'"
535903414366916608,2014-11-21 21:11:45,"b'""We\xe2\x80\x99ll keep focusing enforcement resources on actual threats to our security. But that means felons, not families."" \xe2\x80\x94President Obama'"
535902722000564224,2014-11-21 21:09:00,"b""\xe2\x80\x9cI wasn't going to sit idly by and not do at least what I was authorized to do.\xe2\x80\x9d \xe2\x80\x94President Obama #ImmigrationAction"""
535902125654417408,2014-11-21 21:06:37,"b""\xe2\x80\x9cWe're not giving up. We're going to keep working with members of Congress to make reform a reality.\xe2\x80\x9d \xe2\x80\x94President Obama #ImmigrationAction"""
535900179543506944,2014-11-21 20:58:54,"b'""Our immigration system has been broken for a very long time, and everyone knows it."" \xe2\x80\x94President Obama #ImmigrationAction'"
535898294883323904,2014-11-21 20:51:24,"b'LIVE: President Obama is at Del Sol High School in Las Vegas, discussing his #ImmigrationAction. Watch here: http://t.co/W8yC37Q9BC'"
535888774299791360,2014-11-21 20:13:34,"b""President Obama will speak about the steps he's taking on immigration at 3:55 p.m. ET. Tune in: http://t.co/99h7uVI943 #ImmigrationAction"""
535872666763137024,2014-11-21 19:09:34,b'The #ImmigrationAction President Obama is taking will grow the economy and reduce the deficit by $25 billion in 10 years.'
535857718297239552,2014-11-21 18:10:10,"b""RT @WhiteHouse: A behind-the-scenes video you don't want to miss. Watch President Obama reflect on his #ImmigrationAction.\nhttps://t.co/gtW\xe2\x80\xa6"""
535852802417774592,2014-11-21 17:50:38,b'Retweet if you think President Obama did the right thing by taking action to help fix our broken immigration system. #ImmigrationAction'
535831510754926593,2014-11-21 16:26:02,b'The President is taking steps to fix our broken immigration system\xe2\x80\x94stand up to those who want to block progress: http://t.co/b4cBEam8jN'
535628857374556160,2014-11-21 03:00:45,"b""Add your name if you believe it's time for action to help fix our broken immigration system: http://t.co/xQ9iBqALJA #ImmigrationAction"""
535615602618929153,2014-11-21 02:08:05,b'The President is taking action to help fix our immigration system\xe2\x80\x94now Congress must do its part. #ImmigrationAction http://t.co/c8dop8kh0j'
535605535077593088,2014-11-21 01:28:05,"b'""To those members of Congress who question my authority to make our immigration system work better \xe2\x80\xa6 Pass a bill."" \xe2\x80\x94President Obama'"
535604609721835520,2014-11-21 01:24:24,"b'""My fellow Americans, we are and always will be a nation of immigrants."" \xe2\x80\x94President Obama #ImmigrationAction'"
535603411568586752,2014-11-21 01:19:39,"b'""It\xe2\x80\x99s about who we are as a country and who we want to be for future generations."" \xe2\x80\x94President Obama #ImmigrationAction'"
535602880410320896,2014-11-21 01:17:32,"b'""Our history and the facts show that immigrants are a net plus for our economy and our society."" \xe2\x80\x94President Obama #ImmigrationAction'"
535602308911235073,2014-11-21 01:15:16,"b'""If you meet the criteria, you can come out of the shadows and get right with the law."" \xe2\x80\x94President Obama #ImmigrationAction'"
535601768991035392,2014-11-21 01:13:07,"b'""What I\xe2\x80\x99m describing is accountability\xe2\x80\x94a common-sense, middle-ground approach."" \xe2\x80\x94President Obama #ImmigrationAction'"
535601213480660992,2014-11-21 01:10:54,"b'""Most of these immigrants have been here a long time. They work hard, often in tough, low-paying jobs."" \xe2\x80\x94President Obama #ImmigrationAction'"
535599658647953408,2014-11-21 01:04:44,"b'""Today, our immigration system is broken, and everybody knows it."" \xe2\x80\x94President Obama #ImmigrationAction'"
535599034007048192,2014-11-21 01:02:15,"b""LIVE: The President is addressing the nation about actions he's taking to help fix our immigration system. http://t.co/Xv7zBz3R5M"""
535587577152417792,2014-11-21 00:16:43,b'Watch at 8 p.m. ET: President Obama is laying out common-sense steps forward on immigration: http://t.co/eG4leiFU8u #ImmigrationAction'
535567712307511296,2014-11-20 22:57:47,"b""Everyone agrees our immigration system is broken, and Congress has stalled on reform. That's why the President is taking #ImmigrationAction."""
535552500829409280,2014-11-20 21:57:20,b'Ready for #ImmigrationAction. http://t.co/zCMOTGRLsJ'
535539579520942080,2014-11-20 21:06:00,"b""Tonight the President will announce the actions he's taking to fix our broken immigration system. Tune in at 8 pm ET: http://t.co/Lhx6nuViQf"""
535516479433625600,2014-11-20 19:34:12,b'A better immigration system will strengthen our economy and our families\xe2\x80\x94stand up for #ImmigrationAction: http://t.co/xPfNTJhqLy'
535495291990859777,2014-11-20 18:10:01,b'A very happy birthday to the @VP. http://t.co/rS2606MgKy'
535479900535136257,2014-11-20 17:08:51,"b""Tonight the President will address the nation on the steps he's taking to fix our broken immigration system. #ImmigrationAction"""
535462665078841344,2014-11-20 16:00:22,b'Millions are getting the coverage they deserve. Make sure you are too: http://t.co/1gmrQ9Ad1S #GetCovered #StayCovered'
535229865470222338,2014-11-20 00:35:18,"b""Tune in tomorrow: The President will address the nation on the common-sense steps he's taking on immigration. http://t.co/eWXfAS1XCm"""
535186678273826816,2014-11-19 21:43:42,b'RT @SenatorReid: Today marks the 510th day that the Republican-led House has refused to address our broken immigration system. http://t.co/\xe2\x80\xa6'
535167222764032000,2014-11-19 20:26:23,b'Everyone needs that reminder to do something. This is yours\xe2\x80\x94make sure you #GetCovered today: http://t.co/pccPiGZj8o'
535147503843176448,2014-11-19 19:08:02,"b""The President will address the nation tomorrow about the steps he's taking to help fix our broken immigration system. http://t.co/NgrlmkUgAS"""
535111186547605505,2014-11-19 16:43:43,"b'""Every child deserves a shot at a world class education."" \xe2\x80\x94President Obama #ConnectED'"
535109152360505344,2014-11-19 16:35:38,"b'""In a country where we expect free wifi with our coffee, we should expect our schools to be wired.\xe2\x80\x9d \xe2\x80\x94President Obama #ConnectED'"
535108294826659840,2014-11-19 16:32:13,"b'""Every decision I make is aimed at one goal\xe2\x80\x94that is to restore opportunity to everyone who works hard for it."" \xe2\x80\x94President Obama #ConnectED'"
535106472632279040,2014-11-19 16:24:59,b'WATCH: President Obama is speaking about how technology is transforming schools. http://t.co/Hu2RMvQuoa #ConnectED'
534828436397621248,2014-11-18 22:00:10,"b""Heath care open enrollment is here again. Find a plan that's right for you. http://t.co/rQllVWztub"""
534807212061753344,2014-11-18 20:35:50,b'ICYMI: Health care enrollment is back. http://t.co/jTRgLbWTfp #GetCovered #StayCovered'
534785925864116224,2014-11-18 19:11:15,b'This petition is an important way you can support #NetNeutrality: http://t.co/LRZAbEbobk'
534762946220417024,2014-11-18 17:39:56,"b""Today: Check 'sign up for health insurance' off your to-do list. http://t.co/rgHFjkAfmz #GetCovered #StayCovered http://t.co/qPl3xORlJ9"""
534737647046893568,2014-11-18 15:59:24,"b""Why gamble with your health? It's easy to get quality, affordable health coverage. http://t.co/pakl3LApu6 #GetCovered http://t.co/cERdTid5c8"""
534481819198947328,2014-11-17 23:02:50,"b'Before Obamacare, finding coverage was nearly impossible for Rick: http://t.co/pRIJo4Ykwf #ThisIsWhy http://t.co/QFOIbZNq34'"
534471650947776512,2014-11-17 22:22:26,b'RT @conniebritton: Your health is everything. Have you and your family enrolled for health coverage yet? #GetCovered @HealthCareGov'
534456702830014464,2014-11-17 21:23:02,"b""President Obama's latest commitment shows momentum and U.S. leadership in the global fight against climate change: http://t.co/ZaTcqvhLCc"""
534432910963511296,2014-11-17 19:48:29,b'RT @Pharrell: Keep those you love healthy. Today is the day to #GetCovered at http://t.co/up7RpXH3TY'
534407613161545728,2014-11-17 18:07:58,"b'Add your name to join the team that believes quality, affordable health coverage is worth fighting for: http://t.co/BkRDGlko6L'"
534388625589301248,2014-11-17 16:52:31,"b'RT @OfficialJLD: Hey, guess what?  Open enrollment is back!  #GetCovered at http://t.co/0JdON3nuVS.'"
534374017348538368,2014-11-17 15:54:28,"b""Now's your chance to get covered. The health care marketplace is now open again for all Americans: http://t.co/jPTwVAqvex #ReadySetEnroll"""
533754106448740352,2014-11-15 22:51:10,"b'""So spread the word. Tell your friends and family members to get covered."" \xe2\x80\x94President Obama http://t.co/I7V9l0BsgP'"
533729846887583744,2014-11-15 21:14:46,b'RT @Podesta44: RT so your friends know: You can sign up for health coverage right now at http://t.co/BcCY9JO5Hk #ReadySetEnroll http://t.co\xe2\x80\xa6'
533703368225476609,2014-11-15 19:29:33,"b'Thanks to health care reform, Doris finally has an affordable plan. http://t.co/VvDJo9e7X6 #ThisIsWhy http://t.co/aJE1yeoHjC'"
533680009349980160,2014-11-15 17:56:44,b'Watch the weekly address\xe2\x80\x94tell your friends and family to #GetCovered and #StayCovered: http://t.co/2d8nThFkmW'
533660888197111810,2014-11-15 16:40:45,b'The health care marketplace is open for business\xe2\x80\x94check out your options today: http://t.co/FOlpuRNavS #ReadySetEnroll'
533622870942158848,2014-11-15 14:09:41,"b""Let's go: The health care marketplace is open again. http://t.co/iuYyzf1J8O #ReadySetEnroll http://t.co/dtlCVoy2Ao"""
533464492622233600,2014-11-15 03:40:20,"b""LAST CHANCE: Donate before tonight's midnight deadline. http://t.co/a9kRtOjiHa"""
533440437613514753,2014-11-15 02:04:45,b'MIDNIGHT DEADLINE: All donations will be matched dollar for dollar by other supporters. http://t.co/BJXFNePHB5'
533420590120857600,2014-11-15 00:45:53,b'Chip in $5 right now to support @OFA go all in for health care: http://t.co/QS8ztWrSLU'
533396584701390848,2014-11-14 23:10:30,"b""DEADLINE: There's a lot at stake in the weeks ahead, and your donation will help this fight for change. http://t.co/nIgOSCRFB4"""
533364764613693440,2014-11-14 21:04:03,"b""You're not an Incredible. #GetCovered #RuinAPixarMovie"""
533347594961813504,2014-11-14 19:55:50,"b""There's something coming tomorrow\xe2\x80\x93\xe2\x80\x93and it's going to be big: http://t.co/ORhW0fY02V #ReadySetEnroll"""
533341283968753664,2014-11-14 19:30:45,"b'RT @VP: Having health care provides peace of mind\n\nAnd starting tomorrow, you can #GetCovered\n\nLearn more \xe2\x86\x92 https://t.co/grVjVrvSS4 #ReadyS\xe2\x80\xa6'"
533332588551622656,2014-11-14 18:56:12,"b""Tonight's budget deadline matters. Chip in now: http://t.co/16XHE5XOwG http://t.co/AGVlKVilaS"""
533319269459582977,2014-11-14 18:03:17,"b""Add your name: @OFA is going all in for #Obamacare, and here's how you can do your part. http://t.co/EjCO5fXcvF #ReadySetEnroll"""
533315311743676416,2014-11-14 17:47:33,b'RT @WhiteHouse: RT to spread the word: You can sign up for health coverage starting tomorrow. https://t.co/wcc2CipWAD #ReadySetEnroll http:\xe2\x80\xa6'
533307135006760961,2014-11-14 17:15:04,"b'CHIP IN NOW: Get your impact doubled now, before this critical budget deadline. http://t.co/UVr7ZyS2AH'"
533293436716056577,2014-11-14 16:20:38,"b""Drop everything: Watch this\xe2\x80\x94it's time to get covered and stay covered. http://t.co/aiPnr6QHv1 #ReadySetEnroll"""
533280649327570945,2014-11-14 15:29:49,b'Tomorrow. Are you in? http://t.co/vD8PN9uo65 #ReadySetEnroll http://t.co/3G0dd7ONP1'
533252750583537664,2014-11-14 13:38:57,"b""Funke's health coverage isn't in jeopardy, and she can afford it, too: http://t.co/55OIMV2rt9 #ThisIsWhy http://t.co/vh8eVwN3lM"""
533059645997608960,2014-11-14 00:51:38,"b""Here's the deal: Chip in today and your donation will be matched\xe2\x80\x94dollar-for-dollar. http://t.co/IiE4fsAmm6 http://t.co/6Ves6wVFrC"""
533041728563851264,2014-11-13 23:40:26,"b'If you believe health care reform is worth fighting for, add your name: http://t.co/ohOVCoNNVc'"
533028638455627776,2014-11-13 22:48:25,b'No kidding: Every grassroots donation will be matched by another @OFA supporter. Chip in today: http://t.co/WgNwuWc3uj'
533011538798321664,2014-11-13 21:40:28,b'WATCH: President Obama is urging the @FCC to protect #NetNeutrality and treat all internet traffic equally. http://t.co/tLQioAC5yv'
532998698226053120,2014-11-13 20:49:26,b'Organizers across the country are going all in for health care this fall. Join in: http://t.co/zDB1C9pQ78'
532982079852535808,2014-11-13 19:43:24,"b""If you chip in right now, another supporter will match your donation\xe2\x80\x94meaning you'll make double the impact: http://t.co/DTOs3isAZE"""
